20150416130540,10.10.7.1,49092,10.10.8.1,5001,3,0.0-1.0,13369344,106954752
20150416130541,10.10.7.1,49092,10.10.8.1,5001,3,1.0-2.0,12713984,101711872
20150416130542,10.10.7.1,49092,10.10.8.1,5001,3,2.0-3.0,12451840,99614720
20150416130543,10.10.7.1,49092,10.10.8.1,5001,3,3.0-4.0,12582912,100663296
20150416130544,10.10.7.1,49092,10.10.8.1,5001,3,4.0-5.0,12451840,99614720
20150416130545,10.10.7.1,49092,10.10.8.1,5001,3,5.0-6.0,12582912,100663296
20150416130546,10.10.7.1,49092,10.10.8.1,5001,3,6.0-7.0,12845056,102760448
20150416130547,10.10.7.1,49092,10.10.8.1,5001,3,7.0-8.0,12582912,100663296
20150416130548,10.10.7.1,49092,10.10.8.1,5001,3,8.0-9.0,12451840,99614720
20150416130549,10.10.7.1,49092,10.10.8.1,5001,3,9.0-10.0,12451840,99614720
20150416130549,10.10.7.1,49092,10.10.8.1,5001,3,0.0-10.0,126615552,101099846
